enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
22471,city_83,0.923,Male,Has relevent experience,no_enrollment,Phd,STEM,7,100-500,Pvt Ltd,4,26,0
20972,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,37,0
1,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,never,150,0
18970,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,28,0
16899,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,4,,,,25,0
28844,city_114,0.926,Male,Has relevent experience,Part time course,High School,,15,<10,Pvt Ltd,1,34,0
3977,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,10,<10,Funded Startup,2,108,0
24828,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,6,0
16131,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,90,0
10769,city_134,0.698,,Has relevent experience,Full time course,Masters,Other,>20,<10,Early Stage Startup,,52,0
9113,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,69,0
11419,city_99,0.915,Female,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Public Sector,2,105,0
9016,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Early Stage Startup,never,85,0
8541,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,,77,0
1460,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Arts,6,100-500,Pvt Ltd,never,20,0
26007,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,1,19,0
12049,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,126,0
22404,city_102,0.804,Male,Has relevent experience,,Graduate,STEM,6,50-99,,1,6,0
5647,city_26,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,79,0
19835,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,1,62,0
20862,city_138,0.836,Male,No relevent experience,no_enrollment,High School,,5,,,never,76,0
11622,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,6,,,,53,0
9319,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,10,0
17815,city_16,0.91,,Has relevent experience,no_enrollment,,,>20,<10,Pvt Ltd,2,163,1
8088,city_75,0.939,Female,No relevent experience,Part time course,Graduate,STEM,9,,,never,9,1
505,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,16,0
28243,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,46,1
13336,city_21,0.624,,No relevent experience,Full time course,Primary School,,2,,,,21,1
28590,city_16,0.91,Male,Has relevent experience,,Masters,STEM,6,50-99,Funded Startup,1,72,0
30855,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,2,20,1
4167,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,never,106,0
9520,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,1,188,0
29100,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,4,79,0
6914,city_128,0.527,,No relevent experience,Full time course,Graduate,STEM,<1,,,1,12,1
16219,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,3,,,,32,1
4700,city_67,0.855,Male,No relevent experience,no_enrollment,,,2,,,1,130,0
30110,city_160,0.92,Male,Has relevent experience,Full time course,High School,,9,10000+,Pvt Ltd,2,45,0
11612,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,118,0
27927,city_27,0.848,Male,No relevent experience,no_enrollment,Masters,STEM,12,,,2,17,1
15875,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,3,,,2,4,0
8974,city_103,0.92,Female,No relevent experience,Full time course,High School,,5,5000-9999,,1,30,0
31726,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,never,57,0
15523,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,Oct-49,Pvt Ltd,2,92,0
12381,city_102,0.804,,No relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,>4,40,0
32619,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1,90,0
5074,city_24,0.698,,No relevent experience,Full time course,High School,,8,,,1,76,1
13454,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,NGO,1,116,1
2675,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,70,0
24016,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,10,500-999,Pvt Ltd,1,62,1
18738,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,20,0
325,city_36,0.893,Male,No relevent experience,Full time course,Graduate,STEM,10,,,never,29,0
9079,city_9,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,84,0
27177,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Funded Startup,>4,30,0
9492,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,6,,,2,12,1
26091,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,184,0
18044,city_114,0.926,,No relevent experience,Full time course,High School,,<1,,,never,50,0
27262,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,17,0
1826,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,,2,112,0
14221,city_150,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,18,100-500,Public Sector,1,22,0
18969,city_36,0.893,,Has relevent experience,Part time course,High School,,5,<10,Early Stage Startup,1,23,0
28474,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,4,19,0
30253,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,500-999,Pvt Ltd,1,26,0
33188,city_105,0.794,Other,No relevent experience,no_enrollment,Masters,STEM,1,,,1,15,0
32284,city_16,0.91,Male,No relevent experience,Full time course,High School,,3,,,1,57,0
28107,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,155,0
16405,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Funded Startup,>4,28,1
32064,city_167,0.921,Male,No relevent experience,Full time course,Graduate,STEM,10,1000-4999,Public Sector,1,48,0
25460,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,22,0
15850,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,43,0
28327,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,2,17,0
7625,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,22,1
26096,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,9,0
12895,city_114,0.926,Male,Has relevent experience,Part time course,High School,,15,50-99,Pvt Ltd,3,72,0
1218,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,128,0
23062,city_104,0.924,,No relevent experience,Full time course,Graduate,STEM,7,1000-4999,Public Sector,never,19,0
12375,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,,2,36,1
2273,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,86,0
28420,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,98,0
5287,city_107,0.518,,No relevent experience,Full time course,Masters,STEM,8,,Pvt Ltd,never,6,1
31552,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,8,0
11122,city_50,0.896,Male,No relevent experience,no_enrollment,Graduate,Other,15,5000-9999,Pvt Ltd,1,17,0
15906,city_21,0.624,Male,No relevent experience,Full time course,High School,,<1,,,never,332,0
18784,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,11,5000-9999,NGO,>4,90,0
1531,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,65,0
18010,city_28,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,2,59,0
33264,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,2,28,0
17273,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,3,18,0
20208,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,57,0
26875,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Pvt Ltd,1,50,0
12268,city_7,0.647,,No relevent experience,Full time course,Graduate,STEM,15,,,2,23,1
6018,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,1,24,0
69,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,23,1
30465,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,3,174,0
24707,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,15,0
6541,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,5,0
10801,city_83,0.923,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Public Sector,2,48,0
15597,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,>4,48,0
23805,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Pvt Ltd,2,19,0
15785,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,14,Oct-49,Pvt Ltd,1,112,1
17009,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,43,0
19671,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,16,1000-4999,Pvt Ltd,never,29,1
31168,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,>4,77,0
16262,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,65,1
30329,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,,1,288,1
26030,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,21,0
2081,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,9,,Pvt Ltd,1,62,0
2957,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,42,0
11246,city_98,0.949,,Has relevent experience,Part time course,Masters,Humanities,18,100-500,Pvt Ltd,1,306,0
29190,city_16,0.91,Male,No relevent experience,,,,6,,,never,6,0
7337,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,51,0
23353,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,500-999,,never,46,0
1847,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,63,0
23834,city_67,0.855,,No relevent experience,no_enrollment,Primary School,,2,,,1,127,0
11807,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,44,1
26725,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,40,0
25911,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,2,50,0
28744,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,1,102,0
7795,city_70,0.698,,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,2,7,1
3575,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,3,10000+,Pvt Ltd,2,41,0
31821,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,21,0
8668,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Business Degree,14,100-500,Pvt Ltd,1,24,0
26666,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,24,0
31021,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,20,0
2405,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Other,6,1000-4999,Pvt Ltd,1,4,0
32120,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,13,0
22610,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,never,51,1
32053,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,80,1
13302,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,1,156,1
11981,city_74,0.579,,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,79,1
18039,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,7,0
3501,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,>4,21,0
2820,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,9,,,1,113,0
13713,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Public Sector,1,328,0
25944,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,20,0
28477,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,3,,,1,57,1
2879,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52,0
4126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,90,0
30948,city_114,0.926,Male,No relevent experience,Full time course,High School,,5,50-99,Pvt Ltd,>4,160,0
17187,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,NGO,1,56,0
1461,city_114,0.926,Male,Has relevent experience,Full time course,High School,,18,,,1,43,0
20820,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,8,1
15334,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Public Sector,2,68,1
19525,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,100,1
29331,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,,1,246,0
11107,city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,1,55,0
1368,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,17,0
25670,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,3,20,0
7340,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,,,never,2,0
390,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,never,28,0
4721,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Humanities,4,500-999,,1,73,0
31314,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,2,81,0
19076,city_71,0.884,,No relevent experience,,Graduate,STEM,13,,,never,83,0
25170,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,1,100-500,Pvt Ltd,1,32,1
3396,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102,0
26187,city_118,0.722,Male,No relevent experience,no_enrollment,,,2,,Public Sector,2,102,0
26098,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,>4,10,0
17491,city_116,0.743,,Has relevent experience,no_enrollment,High School,,6,500-999,Pvt Ltd,1,24,0
25393,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,11,100-500,Pvt Ltd,>4,119,0
8937,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,10000+,Public Sector,1,7,1
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0
6667,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,194,0
8629,city_89,0.925,Female,No relevent experience,Full time course,Graduate,STEM,2,Oct-49,Early Stage Startup,1,100,0
30490,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Pvt Ltd,1,24,0
31524,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,,1,21,0
28206,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,36,1
7474,city_138,0.836,Male,No relevent experience,Full time course,High School,,10,,,never,27,0
24557,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,>4,39,0
22112,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,8,0
13441,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,No Major,9,<10,Pvt Ltd,3,31,0
31814,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,29,0
30303,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Pvt Ltd,1,24,0
26529,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,1,90,0
8381,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,196,1
25732,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,Pvt Ltd,2,52,0
13844,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,>4,156,0
20559,city_104,0.924,Male,No relevent experience,Full time course,High School,,4,50-99,Pvt Ltd,2,13,0
16857,city_136,0.897,Male,No relevent experience,no_enrollment,Phd,STEM,12,5000-9999,Public Sector,2,74,1
8036,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,12,,,2,56,0
16350,city_90,0.698,,No relevent experience,no_enrollment,High School,,1,,,never,6,0
18783,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,>4,102,1
10880,city_16,0.91,,No relevent experience,no_enrollment,High School,,2,,,never,59,1
2971,city_116,0.743,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,98,0
9058,city_11,0.55,Male,Has relevent experience,no_enrollment,Primary School,,3,50-99,Pvt Ltd,1,12,0
16934,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,102,0
31647,city_78,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,2,28,0
23950,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Humanities,5,50-99,Pvt Ltd,1,12,0
21021,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,1,107,0
8655,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,80,1
26307,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,111,0
26737,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50,0
1285,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,never,3,0
27831,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Pvt Ltd,1,242,0
7782,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Oct-49,Funded Startup,3,12,0
7732,city_23,0.899,Male,No relevent experience,Full time course,High School,,6,,,1,103,0
11142,city_138,0.836,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,104,0
3249,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,10,<10,Funded Startup,1,10,0
1243,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,12,100-500,Pvt Ltd,2,49,0
16402,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,112,0
20765,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,2,Oct-49,Early Stage Startup,1,13,0
10820,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,,,1,31,0
17801,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,119,1
32218,city_126,0.479,Male,No relevent experience,,Primary School,,>20,,,never,222,0
8985,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,222,0
23374,city_50,0.896,Male,Has relevent experience,no_enrollment,High School,,16,5000-9999,Pvt Ltd,2,106,0
9676,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,85,0
29313,city_21,0.624,Male,Has relevent experience,no_enrollment,,,12,Oct-49,Pvt Ltd,>4,134,1
21602,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,91,0
33157,city_43,0.516,,No relevent experience,Part time course,Graduate,No Major,3,,,never,43,1
28774,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,6,0
8555,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,60,0
31324,city_128,0.527,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,63,0
9167,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,,,4,68,1
19826,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,21,0
17191,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4,,,never,48,1
6234,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,,4,112,0
12652,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,never,33,0
25147,city_160,0.92,,Has relevent experience,no_enrollment,,,4,50-99,Early Stage Startup,3,84,0
17378,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,2,95,0
25888,city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,44,1
11033,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,14,<10,Pvt Ltd,>4,23,0
6782,city_93,0.865,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,30,0
23697,city_149,0.689,,No relevent experience,no_enrollment,High School,,12,,,never,41,0
24545,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,,3,Oct-49,Pvt Ltd,1,96,0
33147,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,198,0
10310,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,39,0
27351,city_97,0.925,Male,Has relevent experience,,,,3,,,1,80,0
3726,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,254,0
26913,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,,1,108,0
26877,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,184,0
19617,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,Oct-49,,1,46,0
27970,city_33,0.448,Male,No relevent experience,no_enrollment,Graduate,STEM,1,,,never,73,1
20099,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,16,100-500,Funded Startup,1,22,0
3222,city_150,0.698,Male,Has relevent experience,no_enrollment,,,11,,,1,190,0
31787,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,1,61,0
12945,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,1,26,0
12495,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,87,0
15898,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,Arts,4,Oct-49,,2,33,1
24107,city_160,0.92,Male,Has relevent experience,,Graduate,STEM,13,,,>4,47,1
8712,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,1,,Other,never,26,0
22653,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,114,0
13528,city_24,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Funded Startup,3,51,0
23256,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,64,0
11884,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Business Degree,<1,,,1,139,1
9222,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,2,39,0
28553,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,15,50-99,Funded Startup,2,8,0
26348,city_40,0.776,Male,Has relevent experience,no_enrollment,High School,,13,50-99,Pvt Ltd,1,10,0
8585,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Other,1,14,0
28582,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,4,12,0
17564,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,2,63,0
26824,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,88,0
26826,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,>4,7,0
11172,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,138,0
32575,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Early Stage Startup,1,45,0
7723,city_90,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,16,Oct-49,Funded Startup,1,22,0
10999,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,152,0
7790,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,9,0
1665,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,Oct-49,Early Stage Startup,1,110,0
29301,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Other,>4,24,0
19467,city_128,0.527,Female,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,2,18,1
24274,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,,,1,39,0
3616,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Other,1,9,0
